session_id,user_id,timestamp,channel,device,session_duration,page_views
SES_004201,USER_000648,2025-10-21 05:59:22,Referral,Mobile,84,2
SES_004202,USER_000418,2025-10-31 03:02:22,Referral,Tablet,14,10
SES_004203,USER_001895,2025-09-28 16:00:22,Social Media,Desktop,77,17
SES_004204,USER_000324,2025-12-17 13:22:22,Email,Tablet,27,15
SES_004205,USER_000924,2025-09-26 06:35:22,Referral,Mobile,161,12
SES_004206,USER_001098,2025-12-10 22:44:22,Direct,Desktop,154,14
SES_004207,USER_000467,2025-11-07 01:18:22,Direct,Desktop,91,9
SES_004208,USER_000299,2025-12-03 08:16:22,Organic Search,Tablet,12,10
SES_004209,USER_000235,2025-11-21 10:55:22,Direct,Mobile,331,5
SES_004210,USER_001831,2025-09-19 15:12:22,Organic Search,Tablet,171,20
SES_004211,USER_000919,2025-12-08 07:25:22,Paid Search,Tablet,158,12
SES_004212,USER_001468,2025-10-30 17:51:22,Direct,Desktop,19,11
SES_004213,USER_000587,2025-11-21 13:12:22,Email,Desktop,185,14
SES_004214,USER_000007,2025-12-15 16:42:22,Social Media,Mobile,96,6
SES_004215,USER_000296,2025-10-11 15:11:22,Referral,Mobile,175,6
SES_004216,USER_001365,2025-12-12 18:54:22,Email,Desktop,250,8
SES_004217,USER_000968,2025-10-26 18:35:22,Organic Search,Tablet,468,9
SES_004218,USER_001748,2025-12-15 13:04:22,Email,Desktop,469,17
SES_004219,USER_000532,2025-09-28 12:46:22,Social Media,Desktop,74,3
SES_004220,USER_000999,2025-12-09 10:23:22,Organic Search,Desktop,61,4
SES_004221,USER_001083,2025-11-01 23:22:22,Organic Search,Mobile,103,3
SES_004222,USER_000288,2025-10-31 19:25:22,Referral,Mobile,80,1
SES_004223,USER_001131,2025-11-24 21:56:22,Organic Search,Mobile,214,11
SES_004224,USER_000122,2025-10-04 01:59:22,Referral,Mobile,143,19
SES_004225,USER_001767,2025-12-18 21:29:22,Social Media,Desktop,16,19
SES_004226,USER_001032,2025-10-04 08:01:22,Social Media,Tablet,434,9
SES_004227,USER_001846,2025-10-03 20:25:22,Organic Search,Tablet,586,13
SES_004228,USER_001856,2025-12-02 05:30:22,Social Media,Mobile,69,1
SES_004229,USER_001848,2025-10-04 17:10:22,Organic Search,Desktop,29,20
SES_004230,USER_000801,2025-11-23 07:37:22,Email,Tablet,129,17
SES_004231,USER_000256,2025-11-09 22:57:22,Organic Search,Desktop,112,20
SES_004232,USER_000640,2025-10-21 08:42:22,Referral,Tablet,545,14
SES_004233,USER_001341,2025-10-24 09:58:22,Social Media,Desktop,228,18
SES_004234,USER_000825,2025-09-22 14:24:22,Direct,Desktop,44,12
SES_004235,USER_001490,2025-11-26 17:14:22,Social Media,Mobile,489,1
SES_004236,USER_000977,2025-10-05 16:14:22,Referral,Mobile,34,13
SES_004237,USER_000326,2025-09-30 07:33:22,Paid Search,Desktop,67,9
SES_004238,USER_001583,2025-10-20 04:45:22,Organic Search,Mobile,87,10
SES_004239,USER_001011,2025-10-07 07:16:22,Referral,Tablet,194,18
SES_004240,USER_001436,2025-12-10 10:16:22,Referral,Mobile,64,18
SES_004241,USER_001727,2025-11-22 03:13:22,Organic Search,Mobile,35,10
SES_004242,USER_001409,2025-12-16 12:19:22,Paid Search,Mobile,346,1
SES_004243,USER_000706,2025-12-15 07:03:22,Paid Search,Mobile,293,5
SES_004244,USER_001375,2025-10-24 16:45:22,Organic Search,Tablet,808,19
SES_004245,USER_001129,2025-10-16 05:29:22,Email,Tablet,224,19
SES_004246,USER_001181,2025-10-30 09:29:22,Referral,Tablet,33,17
SES_004247,USER_001057,2025-10-13 23:59:22,Referral,Mobile,143,14
SES_004248,USER_001851,2025-09-22 03:14:22,Organic Search,Tablet,376,12
SES_004249,USER_001486,2025-11-17 07:32:22,Direct,Tablet,48,3
SES_004250,USER_001449,2025-11-13 08:55:22,Referral,Desktop,69,10
SES_004251,USER_000768,2025-11-18 10:21:22,Email,Tablet,0,16
SES_004252,USER_001623,2025-09-20 10:53:22,Social Media,Tablet,155,20
SES_004253,USER_001575,2025-11-09 18:08:22,Email,Tablet,571,5
SES_004254,USER_001132,2025-09-28 18:52:22,Social Media,Mobile,13,9
SES_004255,USER_000207,2025-10-25 10:40:22,Paid Search,Mobile,157,11
SES_004256,USER_000847,2025-10-14 18:03:22,Social Media,Mobile,62,19
SES_004257,USER_001020,2025-10-16 09:02:22,Referral,Desktop,4,14
SES_004258,USER_001931,2025-10-28 21:24:22,Email,Mobile,238,1
SES_004259,USER_000276,2025-11-01 10:19:22,Email,Desktop,27,9
SES_004260,USER_001810,2025-11-12 09:49:22,Email,Desktop,894,7
SES_004261,USER_001817,2025-12-14 16:31:22,Direct,Tablet,15,3
SES_004262,USER_001797,2025-11-26 06:59:22,Paid Search,Mobile,202,11
SES_004263,USER_001826,2025-10-06 14:22:22,Email,Tablet,99,16
SES_004264,USER_001032,2025-10-16 13:23:22,Paid Search,Desktop,410,18
SES_004265,USER_001820,2025-11-09 16:33:22,Email,Mobile,273,19
SES_004266,USER_000499,2025-10-23 09:11:22,Paid Search,Tablet,18,1
SES_004267,USER_000265,2025-12-19 00:37:22,Social Media,Tablet,6,2
SES_004268,USER_000276,2025-09-28 03:27:22,Referral,Tablet,16,2
SES_004269,USER_000377,2025-11-24 19:45:22,Referral,Tablet,106,7
SES_004270,USER_001972,2025-09-27 20:54:22,Email,Desktop,42,5
SES_004271,USER_000626,2025-09-21 19:30:22,Referral,Desktop,231,10
SES_004272,USER_000004,2025-10-05 14:20:22,Organic Search,Desktop,62,13
SES_004273,USER_001170,2025-09-27 11:58:22,Paid Search,Mobile,82,15
SES_004274,USER_001967,2025-10-27 15:21:22,Paid Search,Desktop,204,20
SES_004275,USER_001628,2025-11-04 01:06:22,Referral,Tablet,16,13
SES_004276,USER_001018,2025-09-29 09:51:22,Direct,Tablet,509,18
SES_004277,USER_001025,2025-11-29 01:49:22,Referral,Mobile,360,7
SES_004278,USER_000458,2025-11-20 02:00:22,Paid Search,Desktop,137,19
SES_004279,USER_000564,2025-12-07 01:59:22,Paid Search,Tablet,116,2
SES_004280,USER_001322,2025-11-04 14:55:22,Social Media,Mobile,477,3
SES_004281,USER_001347,2025-11-17 10:32:22,Direct,Tablet,5,19
SES_004282,USER_001649,2025-11-09 21:04:22,Paid Search,Desktop,76,16
SES_004283,USER_001356,2025-10-30 03:39:22,Direct,Tablet,182,8
SES_004284,USER_001196,2025-11-09 10:26:22,Social Media,Tablet,38,8
SES_004285,USER_001736,2025-10-13 01:23:22,Social Media,Mobile,46,11
SES_004286,USER_000404,2025-11-12 01:18:22,Organic Search,Tablet,13,12
SES_004287,USER_001473,2025-11-17 05:00:22,Organic Search,Mobile,80,12
SES_004288,USER_001451,2025-11-01 19:01:22,Social Media,Desktop,107,17
SES_004289,USER_001899,2025-12-04 08:44:22,Referral,Tablet,139,19
SES_004290,USER_001517,2025-10-11 08:03:22,Paid Search,Desktop,258,2
SES_004291,USER_000636,2025-09-24 02:07:22,Referral,Mobile,3,20
SES_004292,USER_001101,2025-11-21 13:25:22,Social Media,Tablet,105,16
SES_004293,USER_001131,2025-12-16 12:15:22,Organic Search,Desktop,548,10
SES_004294,USER_000259,2025-11-13 00:48:22,Email,Mobile,29,14
SES_004295,USER_000963,2025-10-26 21:10:22,Email,Mobile,148,14
SES_004296,USER_000497,2025-09-29 15:09:22,Organic Search,Mobile,271,8
SES_004297,USER_000950,2025-10-09 21:47:22,Referral,Mobile,45,1
SES_004298,USER_001792,2025-10-20 15:37:22,Referral,Tablet,150,20
SES_004299,USER_000535,2025-11-20 09:15:22,Referral,Desktop,183,2
SES_004300,USER_001175,2025-10-19 03:24:22,Email,Tablet,124,19
SES_004301,USER_000249,2025-10-07 19:43:22,Paid Search,Desktop,59,17
SES_004302,USER_000172,2025-10-03 08:30:22,Direct,Mobile,50,8
SES_004303,USER_001218,2025-10-22 23:02:22,Social Media,Desktop,32,12
SES_004304,USER_000726,2025-09-30 02:21:22,Social Media,Mobile,56,5
SES_004305,USER_001793,2025-11-07 08:48:22,Referral,Mobile,26,3
SES_004306,USER_000233,2025-12-12 08:27:22,Organic Search,Mobile,20,3
SES_004307,USER_001331,2025-12-03 11:58:22,Email,Desktop,51,13
SES_004308,USER_000543,2025-12-02 17:21:22,Social Media,Desktop,14,10
SES_004309,USER_001672,2025-10-10 08:13:22,Email,Desktop,248,12
SES_004310,USER_000223,2025-10-15 04:34:22,Social Media,Desktop,23,14
SES_004311,USER_000847,2025-12-15 22:00:22,Direct,Mobile,56,5
SES_004312,USER_001097,2025-12-17 13:52:22,Social Media,Mobile,259,11
SES_004313,USER_001744,2025-10-08 23:51:22,Referral,Desktop,137,9
SES_004314,USER_000400,2025-12-07 06:10:22,Social Media,Desktop,288,5
SES_004315,USER_001794,2025-11-03 04:41:22,Social Media,Tablet,41,11
SES_004316,USER_001467,2025-12-10 16:50:22,Social Media,Mobile,68,16
SES_004317,USER_001868,2025-12-14 03:23:22,Referral,Desktop,80,10
SES_004318,USER_001595,2025-10-05 22:29:22,Referral,Mobile,118,10
SES_004319,USER_000100,2025-10-25 05:42:22,Direct,Mobile,100,2
SES_004320,USER_000258,2025-11-13 11:42:22,Direct,Mobile,63,14
SES_004321,USER_000721,2025-12-14 01:41:22,Paid Search,Tablet,46,18
SES_004322,USER_000050,2025-12-11 20:59:22,Organic Search,Desktop,23,9
SES_004323,USER_001548,2025-11-17 17:13:22,Social Media,Tablet,102,3
SES_004324,USER_000960,2025-11-13 12:54:22,Direct,Desktop,27,9
SES_004325,USER_000413,2025-09-23 01:54:22,Paid Search,Desktop,220,10
SES_004326,USER_001536,2025-10-05 08:43:22,Paid Search,Desktop,188,8
SES_004327,USER_000530,2025-12-16 10:07:22,Paid Search,Tablet,127,17
SES_004328,USER_001212,2025-10-23 15:47:22,Social Media,Desktop,100,16
SES_004329,USER_001457,2025-10-23 05:44:22,Social Media,Mobile,166,12
SES_004330,USER_001487,2025-12-07 23:11:22,Direct,Desktop,107,7
SES_004331,USER_001494,2025-10-03 03:03:22,Referral,Tablet,290,15
SES_004332,USER_000437,2025-10-03 03:32:22,Paid Search,Mobile,418,6
SES_004333,USER_001456,2025-12-04 17:43:22,Paid Search,Desktop,111,9
SES_004334,USER_000204,2025-09-23 08:35:22,Social Media,Mobile,73,12
SES_004335,USER_000014,2025-09-29 16:53:22,Direct,Desktop,602,12
SES_004336,USER_001391,2025-10-07 10:13:22,Direct,Desktop,6,10
SES_004337,USER_001005,2025-12-09 21:55:22,Direct,Desktop,105,14
SES_004338,USER_001680,2025-11-19 19:29:22,Paid Search,Mobile,44,8
SES_004339,USER_000857,2025-12-10 01:30:22,Paid Search,Tablet,595,20
SES_004340,USER_001003,2025-12-02 16:23:22,Social Media,Desktop,26,1
SES_004341,USER_001365,2025-11-14 16:22:22,Referral,Tablet,132,19
SES_004342,USER_001986,2025-11-06 21:31:22,Organic Search,Mobile,116,4
SES_004343,USER_000455,2025-09-22 22:29:22,,Desktop,12,15
SES_004344,USER_000957,2025-09-23 09:09:22,Social Media,Tablet,42,8
SES_004345,USER_001928,2025-11-15 18:24:22,Direct,Desktop,395,9
SES_004346,USER_001372,2025-09-30 10:37:22,Organic Search,Desktop,207,15
SES_004347,USER_000001,2025-11-06 06:58:22,Referral,Desktop,95,1
SES_004348,USER_001933,2025-12-05 12:48:22,Organic Search,Tablet,116,6
SES_004349,USER_001168,2025-10-05 03:55:22,Social Media,Desktop,163,11
SES_004350,USER_001057,2025-11-10 12:26:22,Organic Search,Tablet,427,20
SES_004351,USER_000029,2025-11-17 22:25:22,Email,Desktop,39,7
SES_004352,USER_000953,2025-11-29 03:52:22,Email,Tablet,59,3
SES_004353,USER_000909,2025-11-01 11:28:22,Referral,Desktop,485,2
SES_004354,USER_000698,2025-11-24 07:52:22,Referral,Tablet,273,11
SES_004355,USER_000687,2025-12-16 04:39:22,Organic Search,Tablet,251,10
SES_004356,USER_000597,2025-09-24 20:57:22,Email,Desktop,89,20
SES_004357,USER_000590,2025-12-14 23:26:22,Direct,Mobile,19,4
SES_004358,USER_001871,2025-12-16 15:20:22,Paid Search,Mobile,261,11
SES_004359,USER_001357,2025-09-25 09:02:22,Email,Mobile,376,9
SES_004360,USER_000920,2025-10-13 20:56:22,Direct,Desktop,99,13
SES_004361,USER_001507,2025-10-21 12:46:22,Referral,Tablet,97,17
SES_004362,USER_000938,2025-12-17 22:52:22,Social Media,Desktop,10,14
SES_004363,USER_000922,2025-12-10 15:45:22,Organic Search,Tablet,48,19
SES_004364,USER_001178,2025-11-27 07:15:22,Email,Desktop,614,9
SES_004365,USER_001898,2025-10-16 14:45:22,Social Media,Tablet,132,5
SES_004366,USER_001287,2025-10-22 19:17:22,Organic Search,Desktop,62,16
SES_004367,USER_000366,2025-12-03 17:42:22,Direct,Mobile,90,19
SES_004368,USER_000962,2025-11-14 10:15:22,Organic Search,Desktop,198,6
SES_004369,USER_000317,2025-10-15 22:07:22,Paid Search,Mobile,833,3
SES_004370,USER_001614,2025-10-20 11:19:22,Social Media,Tablet,357,12
SES_004371,USER_000041,2025-12-03 14:41:22,Referral,Mobile,268,13
SES_004372,USER_000436,2025-09-20 05:52:22,Organic Search,Mobile,447,18
SES_004373,USER_001684,2025-11-11 07:56:22,Paid Search,Mobile,13,8
SES_004374,USER_000547,2025-12-09 23:39:22,Paid Search,Mobile,102,18
SES_004375,USER_001509,2025-12-07 08:56:22,Email,Mobile,305,1
SES_004376,USER_001613,2025-11-21 12:45:22,Email,Mobile,18,9
SES_004377,USER_000633,2025-10-19 19:13:22,Organic Search,Tablet,161,16
SES_004378,USER_000489,2025-10-25 17:42:22,Organic Search,Tablet,314,13
SES_004379,USER_001705,2025-11-23 09:47:22,Organic Search,Mobile,221,10
SES_004380,USER_000306,2025-09-20 10:38:22,Social Media,Mobile,100,17
SES_004381,USER_001286,2025-10-27 05:04:22,Organic Search,Mobile,126,8
SES_004382,USER_001452,2025-09-27 19:24:22,Direct,Mobile,34,7
SES_004383,USER_001781,2025-10-23 08:54:22,Referral,Desktop,225,19
SES_004384,USER_000945,2025-12-03 04:15:22,Paid Search,Tablet,277,1
SES_004385,USER_001942,2025-12-17 14:31:22,Paid Search,Desktop,61,9
SES_004386,USER_000227,2025-11-23 20:17:22,Email,Mobile,13,9
SES_004387,USER_001182,2025-11-18 08:02:22,Organic Search,Mobile,142,8
SES_004388,USER_001886,2025-09-29 14:43:22,Referral,Mobile,190,16
SES_004389,USER_001764,2025-12-14 02:06:22,Social Media,Tablet,102,13
SES_004390,USER_001741,2025-10-22 02:43:22,Social Media,Tablet,200,11
SES_004391,USER_000128,2025-12-10 15:55:22,Social Media,Desktop,13,12
SES_004392,USER_000295,2025-10-26 05:57:22,Email,Tablet,147,16
SES_004393,USER_000741,2025-11-17 22:37:22,Paid Search,Mobile,14,18
SES_004394,USER_001322,2025-12-16 12:44:22,Paid Search,Tablet,113,8
SES_004395,USER_001764,2025-11-26 01:08:22,Organic Search,Mobile,27,14
SES_004396,USER_000398,2025-11-13 17:55:22,Paid Search,Desktop,53,2
SES_004397,USER_001837,2025-10-01 05:02:22,Direct,Desktop,49,1
SES_004398,USER_001028,2025-09-29 15:16:22,Direct,Desktop,92,9
SES_004399,USER_001167,2025-11-26 21:39:22,Social Media,Tablet,61,5
SES_004400,USER_000932,2025-11-08 14:39:22,Paid Search,Mobile,495,12
SES_004401,USER_000935,2025-12-19 03:31:22,Email,Tablet,40,17
SES_004402,USER_001346,2025-10-01 08:33:22,Email,Tablet,101,8
SES_004403,USER_000140,2025-10-16 05:03:22,Social Media,Tablet,138,9
SES_004404,USER_001229,2025-11-18 07:52:22,Social Media,Mobile,421,4
SES_004405,USER_000628,2025-12-07 10:55:22,Referral,Mobile,354,20
SES_004406,USER_000582,2025-12-10 02:44:22,Paid Search,Mobile,291,18
SES_004407,USER_000986,2025-10-07 00:51:22,Organic Search,Tablet,110,14
SES_004408,USER_001666,2025-12-01 11:11:22,Organic Search,Desktop,25,16
SES_004409,USER_001714,2025-09-29 07:06:22,Direct,Tablet,243,5
SES_004410,USER_001305,2025-09-20 17:52:22,Email,Desktop,23,12
SES_004411,USER_001671,2025-09-29 05:20:22,Social Media,Mobile,33,10
SES_004412,USER_001295,2025-10-24 01:02:22,Organic Search,Mobile,99,7
SES_004413,USER_000785,2025-10-20 06:31:22,Social Media,Desktop,61,5
SES_004414,USER_000643,2025-10-05 21:33:22,Organic Search,Desktop,48,16
SES_004415,USER_000290,2025-10-30 07:06:22,Social Media,Mobile,403,2
SES_004416,USER_000435,2025-10-26 03:37:22,Social Media,Mobile,82,20
SES_004417,USER_000051,2025-10-20 16:50:22,Direct,Tablet,168,15
SES_004418,USER_000025,2025-10-06 19:35:22,,Desktop,16,20
SES_004419,USER_001923,2025-11-18 02:24:22,Paid Search,Mobile,218,8
SES_004420,USER_000815,2025-10-06 02:48:22,Paid Search,Mobile,75,15
SES_004421,USER_001898,2025-09-28 01:26:22,Email,Mobile,69,18
SES_004422,USER_001826,2025-10-02 20:47:22,Paid Search,Mobile,100,11
SES_004423,USER_000948,2025-12-15 18:55:22,Direct,Desktop,168,6
SES_004424,USER_001701,2025-12-18 13:11:22,Organic Search,Tablet,18,9
SES_004425,USER_001992,2025-10-18 07:33:22,Email,Tablet,347,18
SES_004426,USER_001444,2025-12-07 08:14:22,Paid Search,Mobile,115,7
SES_004427,USER_001411,2025-11-30 14:11:22,Direct,Desktop,107,4
SES_004428,USER_000646,2025-12-04 14:27:22,Social Media,Tablet,214,12
SES_004429,USER_000864,2025-11-18 09:16:22,Social Media,Desktop,280,3
SES_004430,USER_001225,2025-12-14 16:29:22,Referral,Tablet,230,11
SES_004431,USER_000547,2025-09-30 12:18:22,Social Media,Mobile,376,13
SES_004432,USER_000302,2025-10-26 19:31:22,Referral,Mobile,159,9
SES_004433,USER_000339,2025-10-10 10:06:22,Referral,Desktop,112,5
SES_004434,USER_001849,2025-11-15 00:03:22,Social Media,Tablet,8,17
SES_004435,USER_000447,2025-11-16 04:38:22,Organic Search,Desktop,37,12
SES_004436,USER_000701,2025-09-24 11:20:22,Organic Search,Desktop,180,5
SES_004437,USER_001130,2025-11-24 11:13:22,Email,Mobile,60,12
SES_004438,USER_000593,2025-11-10 14:48:22,Referral,Mobile,191,8
SES_004439,USER_001753,2025-10-25 00:58:22,Paid Search,Mobile,78,14
SES_004440,USER_000248,2025-11-25 21:10:22,Social Media,Mobile,238,11
SES_004441,USER_000811,2025-11-17 21:49:22,Organic Search,Tablet,82,16
SES_004442,USER_000026,2025-12-01 08:42:22,Direct,Tablet,94,14
SES_004443,USER_000374,2025-09-25 08:16:22,Paid Search,Mobile,245,5
SES_004444,USER_000377,2025-12-01 00:05:22,Social Media,Desktop,1,6
SES_004445,USER_000929,2025-10-05 21:23:22,Social Media,Tablet,180,7
SES_004446,USER_000629,2025-12-10 15:32:22,Email,Desktop,60,14
SES_004447,USER_000318,2025-10-16 12:29:22,Email,Desktop,44,16
SES_004448,USER_000638,2025-10-12 05:53:22,Organic Search,Desktop,80,5
SES_004449,USER_001163,2025-12-13 17:56:22,Direct,Desktop,16,10
SES_004450,USER_001659,2025-11-08 15:53:22,Email,Tablet,187,19
SES_004451,USER_001540,2025-10-31 17:56:22,Direct,Desktop,193,10
SES_004452,USER_000622,2025-11-21 23:47:22,Organic Search,Mobile,126,10
SES_004453,USER_001393,2025-11-10 00:43:22,Social Media,Desktop,101,1
SES_004454,USER_001085,2025-12-01 07:37:22,Email,Tablet,244,1
SES_004455,USER_000773,2025-10-30 21:55:22,Referral,Tablet,116,6
SES_004456,USER_001000,2025-11-07 06:06:22,Paid Search,Desktop,71,6
SES_004457,USER_000970,2025-10-21 07:37:22,Email,Tablet,167,6
SES_004458,USER_001307,2025-09-27 11:01:22,Paid Search,Tablet,205,9
SES_004459,USER_000179,2025-10-22 00:44:22,Organic Search,Mobile,164,13
SES_004460,USER_001425,2025-11-27 12:42:22,Email,Tablet,87,17
SES_004461,USER_001822,2025-11-25 02:57:22,Social Media,Tablet,404,9
SES_004462,USER_001961,2025-09-21 19:01:22,Referral,Tablet,80,17
SES_004463,USER_001997,2025-11-13 07:03:22,Organic Search,Mobile,57,18
SES_004464,USER_001187,2025-11-27 19:02:22,Organic Search,Tablet,5,13
SES_004465,USER_001012,2025-10-13 19:48:22,Organic Search,Tablet,321,7
SES_004466,USER_000328,2025-11-22 07:08:22,Direct,Desktop,17,6
SES_004467,USER_000493,2025-09-22 13:42:22,Direct,Desktop,5,5
SES_004468,USER_001305,2025-12-02 14:41:22,Organic Search,Desktop,302,13
SES_004469,USER_000094,2025-12-15 18:01:22,Organic Search,Desktop,14,16
SES_004470,USER_001275,2025-10-12 18:25:22,Email,Desktop,322,6
SES_004471,USER_000817,2025-11-03 06:19:22,Paid Search,Mobile,119,11
SES_004472,USER_001309,2025-12-02 10:02:22,Referral,,20,19
SES_004473,USER_001085,2025-09-30 01:42:22,Paid Search,Desktop,503,10
SES_004474,USER_000641,2025-10-19 19:31:22,Direct,Mobile,21,3
SES_004475,USER_001839,2025-10-26 10:49:22,Direct,Mobile,674,2
SES_004476,USER_000110,2025-12-17 04:46:22,Email,Desktop,425,9
SES_004477,USER_001911,2025-09-25 06:33:22,Referral,Desktop,355,18
SES_004478,USER_001365,2025-10-14 20:58:22,Referral,Desktop,33,13
SES_004479,USER_001119,2025-12-15 11:19:22,Direct,Desktop,35,3
SES_004480,USER_000303,2025-10-18 16:01:22,Social Media,Mobile,87,12
SES_004481,USER_001486,2025-12-11 13:14:22,Paid Search,Mobile,113,12
SES_004482,USER_000208,2025-10-26 16:51:22,Referral,Mobile,122,1
SES_004483,USER_000843,2025-09-29 23:46:22,Organic Search,Mobile,284,18
SES_004484,USER_001545,2025-10-07 06:18:22,Organic Search,Tablet,91,9
SES_004485,USER_000172,2025-10-11 00:46:22,Organic Search,Desktop,171,10
SES_004486,USER_000740,2025-11-20 09:09:22,Social Media,Desktop,59,1
SES_004487,USER_001629,2025-10-14 13:56:22,Organic Search,Mobile,5,11
SES_004488,USER_000915,2025-10-29 11:51:22,Social Media,Mobile,95,16
SES_004489,USER_001146,2025-09-26 19:08:22,Social Media,Tablet,121,1
SES_004490,USER_000696,2025-12-12 10:32:22,Referral,Mobile,194,2
SES_004491,USER_001314,2025-11-23 18:38:22,Organic Search,Desktop,104,15
SES_004492,USER_001860,2025-12-05 01:33:22,Paid Search,Tablet,4,18
SES_004493,USER_000057,2025-10-19 15:18:22,Organic Search,Desktop,315,9
SES_004494,USER_000061,2025-11-12 18:12:22,Organic Search,Tablet,163,12
SES_004495,USER_001753,2025-10-11 20:20:22,Organic Search,Mobile,182,9
SES_004496,USER_001161,2025-11-18 14:04:22,Organic Search,Mobile,140,15
SES_004497,USER_001699,2025-11-14 03:53:22,Paid Search,Desktop,32,9
SES_004498,USER_001926,2025-09-27 02:05:22,Organic Search,Mobile,140,3
SES_004499,USER_001682,2025-10-21 05:00:22,Direct,Desktop,18,9
SES_004500,USER_001197,2025-11-01 09:44:22,Referral,Mobile,96,3
SES_004501,USER_001619,2025-11-01 15:35:22,Referral,Mobile,7,5
SES_004502,USER_001554,2025-10-02 01:45:22,Organic Search,Mobile,367,15
SES_004503,USER_001961,2025-09-24 16:14:22,Paid Search,Mobile,219,12
SES_004504,USER_001493,2025-10-18 20:46:22,Paid Search,Tablet,26,7
SES_004505,USER_001074,2025-10-08 12:57:22,Referral,Tablet,36,9
SES_004506,USER_001961,2025-12-01 04:48:22,Social Media,Mobile,34,15
SES_004507,USER_001827,2025-10-11 06:56:22,Paid Search,Tablet,74,16
SES_004508,USER_000822,2025-12-16 07:19:22,Social Media,Tablet,50,17
SES_004509,USER_000546,2025-12-14 00:30:22,Direct,Mobile,60,10
SES_004510,USER_000269,2025-10-07 08:47:22,Direct,Tablet,255,12
SES_004511,USER_001616,2025-12-18 18:56:22,Referral,Tablet,108,6
SES_004512,USER_001292,2025-10-09 02:33:22,Paid Search,Mobile,405,13
SES_004513,USER_000537,2025-10-09 13:12:22,Email,Mobile,272,4
SES_004514,USER_001992,2025-12-16 15:23:22,Referral,Tablet,755,6
SES_004515,USER_000747,2025-11-11 17:43:22,Direct,Desktop,392,7
SES_004516,USER_000417,2025-11-16 12:36:22,Social Media,Tablet,22,10
SES_004517,USER_000543,2025-10-23 21:17:22,Organic Search,Mobile,55,19
SES_004518,USER_001472,2025-10-27 05:39:22,Social Media,Desktop,179,18
SES_004519,USER_000153,2025-10-27 17:12:22,Social Media,Tablet,20,12
SES_004520,USER_001848,2025-10-10 06:25:22,Email,Mobile,184,6
SES_004521,USER_000519,2025-10-22 08:42:22,Direct,Tablet,841,6
SES_004522,USER_000768,2025-11-15 10:31:22,Referral,Tablet,135,16
SES_004523,USER_000535,2025-12-11 06:09:22,Paid Search,Desktop,112,4
SES_004524,USER_001879,2025-11-06 07:22:22,Paid Search,Mobile,386,6
SES_004525,USER_001516,2025-12-15 18:21:22,Email,Tablet,33,11
SES_004526,USER_001522,2025-10-14 13:19:22,Organic Search,Mobile,701,8
SES_004527,USER_001676,2025-11-20 04:58:22,Email,Mobile,41,2
SES_004528,USER_000798,2025-12-09 14:16:22,Email,Mobile,239,19
SES_004529,USER_001244,2025-10-04 10:19:22,Direct,Desktop,249,10
SES_004530,USER_000791,2025-10-02 16:09:22,Organic Search,Mobile,163,2
SES_004531,USER_000221,2025-11-01 11:45:22,Social Media,Mobile,156,4
SES_004532,USER_001560,2025-10-10 21:18:22,Paid Search,Desktop,0,9
SES_004533,USER_001971,2025-09-25 17:16:22,Paid Search,Tablet,140,17
SES_004534,USER_001531,2025-10-19 07:26:22,Paid Search,Mobile,394,9
SES_004535,USER_001266,2025-12-18 06:53:22,Social Media,Mobile,173,13
SES_004536,USER_001326,2025-12-06 08:06:22,Direct,Desktop,5,2
SES_004537,USER_000457,2025-09-27 20:23:22,Social Media,Mobile,2,16
SES_004538,USER_001186,2025-11-20 16:33:22,Direct,Desktop,228,12
SES_004539,USER_000936,2025-11-05 16:51:22,Social Media,Tablet,363,9
SES_004540,USER_001032,2025-10-31 08:48:22,Paid Search,Mobile,218,20
SES_004541,USER_001314,2025-10-11 05:32:22,Social Media,Tablet,114,20
SES_004542,USER_000756,2025-11-26 17:42:22,Organic Search,Tablet,176,2
SES_004543,USER_001674,2025-12-03 17:56:22,Referral,Mobile,0,9
SES_004544,USER_001087,2025-10-19 05:21:22,Social Media,Mobile,243,5
SES_004545,USER_000859,2025-11-04 04:58:22,Referral,Mobile,227,20
SES_004546,USER_001633,2025-10-16 22:37:22,Email,Mobile,71,3
SES_004547,USER_000637,2025-10-10 13:21:22,Social Media,Desktop,195,13
SES_004548,USER_001193,2025-12-11 21:16:22,Organic Search,Desktop,347,12
SES_004549,USER_000689,2025-10-26 12:50:22,Direct,Mobile,93,8
SES_004550,USER_001481,2025-10-09 19:59:22,Email,Tablet,72,15
SES_004551,USER_001148,2025-11-12 09:17:22,Social Media,Desktop,119,9
SES_004552,USER_001699,2025-11-04 11:16:22,Social Media,Desktop,516,18
SES_004553,USER_001583,2025-10-27 00:47:22,Referral,Tablet,121,11
SES_004554,USER_000672,2025-10-10 17:12:22,Referral,Tablet,57,14
SES_004555,USER_001263,2025-10-09 18:08:22,Email,Tablet,539,19
SES_004556,USER_000121,2025-09-25 15:21:22,Referral,Mobile,6,1
SES_004557,USER_001156,2025-11-29 20:06:22,Direct,Desktop,59,14
SES_004558,USER_001384,2025-10-30 03:14:22,Referral,Desktop,221,7
SES_004559,USER_000268,2025-12-06 02:42:22,Social Media,Mobile,97,10
SES_004560,USER_000419,2025-11-14 10:28:22,Organic Search,Desktop,4,8
